TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,File output
0,776,lsass.exe,0x22d33000000,0x3000,msprivs.DLL,C:\Windows\system32\msprivs.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57be0000,0x15000,netprovfw.dll,C:\Windows\SYSTEM32\netprovfw.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57bb0000,0x2b000,JOINUTIL.DLL,C:\Windows\system32\JOINUTIL.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57b80000,0x25000,negoexts.DLL,C:\Windows\system32\negoexts.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa58830000,0x17000,CRYPTSP.dll,C:\Windows\System32\CRYPTSP.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57b70000,0xc000,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57a60000,0x104000,kerberos.DLL,C:\Windows\system32\kerberos.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57a30000,0x28000,KerbClientShared.dll,C:\Windows\system32\KerbClientShared.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57a10000,0x15000,cryptdll.dll,C:\Windows\system32\cryptdll.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa579a0000,0x67000,mswsock.dll,C:\Windows\system32\mswsock.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57920000,0x76000,msv1_0.DLL,C:\Windows\system32\msv1_0.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57910000,0xd000,NtlmShared.dll,C:\Windows\system32\NtlmShared.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57830000,0xda000,netlogon.DLL,C:\Windows\system32\netlogon.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa581e0000,0x5d000,powrprof.dll,C:\Windows\System32\powrprof.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa580a0000,0x29000,USERENV.dll,C:\Windows\system32\USERENV.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57820000,0xe000,gmsaclient.dll,C:\Windows\system32\gmsaclient.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa577d0000,0xe000,netutils.dll,C:\Windows\system32\netutils.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa577e0000,0x40000,logoncli.dll,C:\Windows\system32\logoncli.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57700000,0xc6000,DNSAPI.dll,C:\Windows\system32\DNSAPI.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa5a530000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa576c0000,0x3d000,IPHLPAPI.DLL,C:\Windows\SYSTEM32\IPHLPAPI.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57690000,0x2a000,tspkg.DLL,C:\Windows\system32\tspkg.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57640000,0x44000,pku2u.DLL,C:\Windows\system32\pku2u.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa575c0000,0x7e000,cloudAP.DLL,C:\Windows\system32\cloudAP.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57570000,0x48000,MicrosoftAccountCloudAP.dll,C:\Windows\SYSTEM32\MicrosoftAccountCloudAP.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57f90000,0xa000,DPAPI.DLL,C:\Windows\SYSTEM32\DPAPI.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57530000,0x33000,rsaenh.dll,C:\Windows\system32\rsaenh.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa574f0000,0x3c000,wdigest.DLL,C:\Windows\system32\wdigest.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57460000,0x84000,schannel.DLL,C:\Windows\system32\schannel.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57440000,0x1f000,efslsaext.dll,C:\Windows\system32\efslsaext.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa596c0000,0xa8000,shcore.dll,C:\Windows\System32\shcore.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57400000,0x40000,dpapisrv.dll,C:\Windows\system32\dpapisrv.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa573f0000,0xc000,SspiSrv.dll,C:\Windows\SYSTEM32\SspiSrv.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57300000,0xc000,KDCPW.DLL,C:\Windows\system32\KDCPW.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa572f0000,0xc000,rassfm.DLL,C:\Windows\system32\rassfm.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa572a0000,0x49000,scecli.DLL,C:\Windows\system32\scecli.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa58040000,0x58000,winsta.dll,C:\Windows\SYSTEM32\winsta.dll,2021-04-01 05:05:01.000000 ,Disabled
0,776,lsass.exe,0x7ffa57310000,0x4b000,AUTHZ.dll,C:\Windows\system32\AUTHZ.dll,2021-04-01 05:05:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa4fdf0000,0xa000,rasadhlp.dll,C:\Windows\System32\rasadhlp.dll,2021-04-01 05:05:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa52ad0000,0x79000,fwpuclnt.dll,C:\Windows\System32\fwpuclnt.dll,2021-04-01 05:05:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa4dc20000,0xc000,secur32.dll,C:\Windows\SYSTEM32\secur32.dll,2021-04-01 05:05:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa4fb40000,0xd000,DSPARSE.dll,C:\Windows\system32\DSPARSE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa4dcc0000,0x28000,ntdsapi.dll,C:\Windows\SYSTEM32\ntdsapi.dll,2021-04-01 05:05:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa4d7b0000,0x30000,winbrand.dll,C:\Windows\SYSTEM32\winbrand.dll,2021-04-01 05:05:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa56e30000,0x22000,gpapi.dll,C:\Windows\SYSTEM32\gpapi.dll,2021-04-01 05:05:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa4b190000,0x24000,ncryptsslp.dll,C:\Windows\system32\ncryptsslp.dll,2021-04-01 05:05:05.000000 ,Disabled
0,776,lsass.exe,0x7ffa4b130000,0x5a000,ncryptprov.dll,C:\Windows\system32\ncryptprov.dll,2021-04-01 05:05:05.000000 ,Disabled
0,776,lsass.exe,0x7ffa4b100000,0x27000,dssenh.dll,C:\Windows\system32\dssenh.dll,2021-04-01 05:05:05.000000 ,Disabled
0,776,lsass.exe,0x7ffa4bec0000,0x15000,mskeyprotect.dll,C:\Windows\SYSTEM32\mskeyprotect.dll,2021-04-01 05:05:05.000000 ,Disabled
0,776,lsass.exe,0x7ffa524b0000,0x65000,wevtapi.dll,C:\Windows\SYSTEM32\wevtapi.dll,2021-04-01 05:05:06.000000 ,Disabled
0,776,lsass.exe,0x7ffa51d30000,0x1a000,keyiso.dll,C:\Windows\system32\keyiso.dll,2021-04-01 05:07:07.000000 ,Disabled
0,776,lsass.exe,0x7ffa496b0000,0x33000,ngcpopkeysrv.dll,C:\Windows\System32\ngcpopkeysrv.dll,2021-04-01 05:08:04.000000 ,Disabled
0,776,lsass.exe,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:08:04.000000 ,Disabled
0,776,lsass.exe,0x7ffa48600000,0xe6000,PCPKsp.dll,C:\Windows\system32\PCPKsp.dll,2021-04-01 05:08:04.000000 ,Disabled
0,776,lsass.exe,0x7ffa57200000,0x31000,ntmarta.dll,C:\Windows\SYSTEM32\ntmarta.dll,2021-04-01 05:08:04.000000 ,Disabled
0,776,lsass.exe,0x7ffa4b1c0000,0xe000,tbs.dll,C:\Windows\system32\tbs.dll,2021-04-01 05:08:04.000000 ,Disabled
0,776,lsass.exe,0x7ffa59c70000,0x1d000,imagehlp.dll,C:\Windows\System32\imagehlp.dll,2021-04-01 05:08:04.000000 ,Disabled
0,776,lsass.exe,0x7ffa48850000,0x22000,certpoleng.dll,C:\Windows\SYSTEM32\certpoleng.dll,2021-04-01 05:50:03.000000 ,Disabled
0,776,lsass.exe,0x7ffa42500000,0x3d000,SecureTimeAggregator.dll,C:\Windows\System32\SecureTimeAggregator.dll,2021-04-05 22:00:23.000000 ,Disabled
0,776,lsass.exe,0x7ffa53d20000,0xa000,DSROLE.dll,C:\Windows\system32\DSROLE.dll,2021-04-05 22:00:23.000000 ,Disabled
0,776,lsass.exe,0x7ffa304e0000,0x2f000,cryptnet.dll,C:\Windows\system32\cryptnet.dll,2021-04-05 22:00:35.000000 ,Disabled
0,776,lsass.exe,0x7ffa52b50000,0xb000,WINNSI.DLL,C:\Windows\SYSTEM32\WINNSI.DLL,2021-04-05 22:00:35.000000 ,Disabled
0,776,lsass.exe,0x7ffa516b0000,0xf4000,WINHTTP.dll,C:\Windows\system32\WINHTTP.dll,2021-04-05 22:00:35.000000 ,Disabled
0,776,lsass.exe,0x7ffa52620000,0x16000,dhcpcsvc6.DLL,C:\Windows\SYSTEM32\dhcpcsvc6.DLL,2021-04-05 22:00:35.000000 ,Disabled
0,776,lsass.exe,0x7ffa525e0000,0x1c000,dhcpcsvc.DLL,C:\Windows\SYSTEM32\dhcpcsvc.DLL,2021-04-05 22:00:35.000000 ,Disabled
0,776,lsass.exe,0x7ffa4d2a0000,0x98000,webio.dll,C:\Windows\system32\webio.dll,2021-04-05 22:00:35.000000 ,Disabled
0,908,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\system32\svchost.exe,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa571d0000,0x22000,umpnpmgr.dll,c:\windows\system32\umpnpmgr.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa57c00000,0x25000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-01 05:05:01.000000 ,Disabled
0,908,svchost.exe,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ff73e470000,0x10000,svchost.exe,C:\Windows\system32\svchost.exe,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa5a180000,0xb3000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa58410000,0x295000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa5bff0000,0x9f000,sechost.dll,C:\Windows\System32\sechost.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa595a0000,0x120000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa586b0000,0xfa000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa571a0000,0x2e000,umpo.dll,c:\windows\system32\umpo.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa57c00000,0x25000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa593d0000,0x9e000,msvcrt.dll,C:\Windows\System32\msvcrt.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa5bcc0000,0x32e000,combase.dll,C:\Windows\System32\combase.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa59350000,0x7f000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa58970000,0x1dc000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa581a0000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa58910000,0x59000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa570d0000,0x28000,slc.dll,C:\Windows\SYSTEM32\slc.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa57070000,0x26000,sppc.dll,c:\windows\system32\sppc.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa57050000,0x20000,umpoext.dll,C:\Windows\SYSTEM32\umpoext.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa587e0000,0x4a000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa581e0000,0x5d000,powrprof.dll,C:\Windows\System32\powrprof.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa596c0000,0xa8000,shcore.dll,C:\Windows\System32\shcore.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa56eb0000,0xc2000,dxgi.dll,c:\windows\system32\dxgi.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa56f80000,0xc4000,tdh.dll,C:\Windows\SYSTEM32\tdh.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa58850000,0x20000,win32u.dll,C:\Windows\System32\win32u.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa59e60000,0x29000,gdi32.dll,C:\Windows\System32\gdi32.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa58270000,0x19c000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa58870000,0xa0000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa59e90000,0x197000,USER32.dll,C:\Windows\System32\USER32.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa56e60000,0x4f000,mintdh.dll,c:\windows\system32\mintdh.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa5ba40000,0xc4000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2021-04-01 05:05:01.000000 ,Disabled
0,928,svchost.exe,0x7ffa56e30000,0x22000,gpapi.dll,C:\Windows\SYSTEM32\gpapi.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56e20000,0xe000,HID.DLL,C:\Windows\SYSTEM32\HID.DLL,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56cf0000,0x12d000,rpcss.dll,c:\windows\system32\rpcss.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa580d0000,0x2f000,SspiCli.dll,c:\windows\system32\SspiCli.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56c60000,0x41000,psmsrv.dll,c:\windows\system32\psmsrv.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa581c0000,0x11000,kernel.appcore.dll,C:\Windows\System32\kernel.appcore.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56ad0000,0xd1000,bisrv.dll,C:\Windows\SYSTEM32\bisrv.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa59470000,0xa3000,advapi32.dll,C:\Windows\System32\advapi32.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa57f40000,0x29000,DEVOBJ.dll,c:\windows\system32\DEVOBJ.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa57200000,0x31000,ntmarta.dll,C:\Windows\SYSTEM32\ntmarta.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa57f70000,0x19000,EventAggregation.dll,c:\windows\system32\EventAggregation.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56a80000,0x14000,ResourcePolicyClient.dll,c:\windows\system32\ResourcePolicyClient.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56a50000,0x28000,RMCLIENT.dll,c:\windows\system32\RMCLIENT.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56840000,0x20c000,twinapi.appcore.dll,C:\Windows\SYSTEM32\twinapi.appcore.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa5a0d0000,0xa2000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56750000,0x11000,embeddedmodesvcapi.dll,C:\Windows\SYSTEM32\embeddedmodesvcapi.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa587b0000,0x26000,bcrypt.dll,C:\Windows\System32\bcrypt.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa566a0000,0xa7000,psmserviceexthost.dll,C:\Windows\SYSTEM32\psmserviceexthost.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa576c0000,0x3d000,IPHLPAPI.DLL,c:\windows\system32\IPHLPAPI.DLL,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa565c0000,0xe0000,wer.dll,c:\windows\system32\wer.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa564a0000,0x25000,resourcepolicyserver.dll,C:\Windows\SYSTEM32\resourcepolicyserver.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa58830000,0x17000,CRYPTSP.dll,C:\Windows\System32\CRYPTSP.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56330000,0x41000,systemeventsbrokerserver.dll,c:\windows\system32\systemeventsbrokerserver.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa56010000,0x40000,BrokerLib.dll,c:\windows\system32\BrokerLib.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa55840000,0x21000,DAB.dll,c:\windows\system32\DAB.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa53d90000,0xc000,bi.dll,C:\Windows\SYSTEM32\bi.dll,2021-04-01 05:05:02.000000 ,Disabled
0,928,svchost.exe,0x7ffa57530000,0x33000,rsaenh.dll,C:\Windows\system32\rsaenh.dll,2021-04-01 05:05:03.000000 ,Disabled
0,928,svchost.exe,0x7ffa57b70000,0xc000,CRYPTBASE.dll,C:\Windows\system32\CRYPTBASE.dll,2021-04-01 05:05:03.000000 ,Disabled
0,928,svchost.exe,0x7ffa4e9a0000,0x15000,usermgrcli.dll,C:\Windows\SYSTEM32\usermgrcli.dll,2021-04-01 05:05:03.000000 ,Disabled
0,928,svchost.exe,0x7ffa55da0000,0x13000,wtsapi32.dll,C:\Windows\SYSTEM32\wtsapi32.dll,2021-04-01 05:48:23.000000 ,Disabled
0,928,svchost.exe,0x7ffa58040000,0x58000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2021-04-01 05:48:23.000000 ,Disabled
0,928,svchost.exe,0x7ffa58240000,0x24000,profapi.dll,C:\Windows\System32\profapi.dll,2021-04-01 05:48:23.000000 ,Disabled
0,928,svchost.exe,0x7ffa4fee0000,0x73f000,OneCoreUAPCommonProxyStub.dll,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa52b50000,0xb000,WINNSI.DLL,C:\Windows\SYSTEM32\WINNSI.DLL,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa5a530000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa47a50000,0x1f000,Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll,C:\Windows\System32\Windows.Networking.BackgroundTransfer.BackgroundManagerPolicy.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa479e0000,0x36000,ACPBackgroundManagerPolicy.dll,C:\Windows\System32\ACPBackgroundManagerPolicy.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa44e30000,0x15000,BackgroundMediaPolicy.dll,C:\Windows\System32\BackgroundMediaPolicy.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa44e10000,0x16000,SmartCardBackgroundPolicy.dll,C:\Windows\system32\SmartCardBackgroundPolicy.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa44df0000,0x13000,SebBackgroundManagerPolicy.dll,C:\Windows\system32\SebBackgroundManagerPolicy.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa5a2a0000,0x156000,ole32.dll,C:\Windows\System32\ole32.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa5c0f0000,0x75000,coml2.dll,C:\Windows\System32\coml2.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa458d0000,0x77000,OneCoreCommonProxyStub.dll,C:\Windows\System32\OneCoreCommonProxyStub.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa44470000,0x19000,execmodelproxy.dll,C:\Windows\system32\execmodelproxy.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa47a70000,0x4e000,execmodelclient.dll,C:\Windows\System32\execmodelclient.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa54640000,0x1a9000,PROPSYS.dll,C:\Windows\System32\PROPSYS.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa55e30000,0xe1000,CoreMessaging.dll,C:\Windows\System32\CoreMessaging.dll,2021-04-01 05:48:24.000000 ,Disabled
0,928,svchost.exe,0x7ffa46920000,0x45000,edputil.dll,C:\Windows\SYSTEM32\edputil.dll,2021-04-01 05:48:27.000000 ,Disabled
0,928,svchost.exe,0x7ffa44b80000,0x129000,Windows.StateRepositoryPS.dll,C:\Windows\System32\Windows.StateRepositoryPS.dll,2021-04-01 05:48:29.000000 ,Disabled
0,928,svchost.exe,0x7ffa506d0000,0x88000,policymanager.dll,C:\Windows\SYSTEM32\policymanager.dll,2021-04-01 05:48:29.000000 ,Disabled
0,928,svchost.exe,0x7ffa50640000,0x8a000,msvcp110_win.dll,C:\Windows\System32\msvcp110_win.dll,2021-04-01 05:48:29.000000 ,Disabled
0,928,svchost.exe,0x7ffa3d010000,0x54000,capauthz.dll,C:\Windows\SYSTEM32\capauthz.dll,2021-04-01 05:48:29.000000 ,Disabled
0,928,svchost.exe,0x7ffa3ba10000,0x1d000,licensemanagerapi.dll,C:\Windows\SYSTEM32\licensemanagerapi.dll,2021-04-01 05:48:31.000000 ,Disabled
0,928,svchost.exe,0x7ffa56380000,0x8c000,apphelp.dll,C:\Windows\system32\apphelp.dll,2021-04-01 05:48:32.000000 ,Disabled
0,928,svchost.exe,0x7ffa580a0000,0x29000,USERENV.dll,c:\windows\system32\USERENV.dll,2021-04-06 01:00:01.000000 ,Disabled
0,952,fontdrvhost.ex,0x7ff73e930000,0xce000,fontdrvhost.exe,C:\Windows\system32\fontdrvhost.exe,2021-04-01 05:05:01.000000 ,Disabled
0,952,fontdrvhost.ex,0x7ffa5c1a0000,0x1ed000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2021-04-01 05:05:01.000000 ,Disabled
